0,1
0,2
0,3
0,4
0,5
0,6
0,7
1,8
1,9
1,10
1,11
1,12
1,13
1,14
1,15
1,16
1,17
2,18
2,19
2,20
2,21
2,22
2,23
2,24
3,25
3,26
3,27
3,28
3,29
3,30
3,31
3,32
4,33
4,34
4,35
4,36
4,37
4,38
5,39
5,40
5,41
5,42
5,43
5,44
5,45
5,46
6,47
6,48
6,49
6,50
6,51
6,52
7,53
7,54
7,55
7,56
7,57
7,58
7,59
7,60
7,61
8,62
8,63
8,64
9,65
9,66
9,67
9,68
9,69
9,70
9,71
9,72
9,73
10,74
10,75
10,76
10,77
10,78
10,79
11,80
11,81
11,82
11,83
11,84
11,85
11,86
11,87
11,88
11,89
11,90
12,91
12,92
12,93
12,94
12,95
12,96
12,97
12,98
12,99
13,100
13,101
13,102
13,103
14,104
14,105
14,106
14,107
14,108
14,109
14,110
14,111
14,112
14,113
14,114
15,115
15,116
15,117
15,118
15,119
15,120
16,121
16,122
16,123
17,124
17,125
17,126
17,127
17,128
17,129
17,130
17,131
17,132
17,133
18,134
19,135
19,136
19,137
19,138
19,139
19,140
20,141
20,142
20,143
20,144
20,145
21,146
21,147
21,148
21,149
21,150
21,151
21,152
21,153
21,154
21,155
21,156
22,157
22,158
22,159
22,160
22,161
22,162
22,163
22,164
22,165
22,166
22,167
23,168
23,169
23,170
23,171
24,172
24,173
24,174
24,175
25,176
25,177
25,178
26,179
26,180
26,181
26,182
26,183
26,184
26,185
27,186
27,187
27,188
27,189
28,190
28,191
28,192
28,193
28,194
28,195
28,196
28,197
29,198
29,199
29,200
29,201
29,202
30,203
30,204
31,205
31,206
31,207
31,208
31,209
31,210
31,211
31,212
31,213
31,214
31,215
32,216
32,217
32,218
33,219
33,220
33,221
33,222
33,223
34,224
34,225
34,226
34,227
34,228
34,229
34,230
34,231
35,232
35,233
35,234
35,235
35,236
36,237
36,238
36,239
36,240
36,241
36,242
37,243
38,244
38,245
38,246
38,247
38,248
39,249
39,250
39,251
39,252
39,253
39,254
39,255
39,256
39,257
39,258
39,259
40,260
40,261
40,262
40,263
40,264
40,265
40,266
40,267
40,268
40,269
41,270
41,271
41,272
41,273
41,274
41,275
41,276
41,277
42,278
42,279
42,280
42,281
43,282
43,283
43,284
43,285
44,286
44,287
44,288
44,289
44,290
44,291
44,292
44,293
44,294
45,295
45,296
45,297
45,298
45,299
45,300
45,301
46,302
46,303
46,304
46,305
46,306
46,307
46,308
46,309
46,310
46,311
46,312
47,313
47,314
47,315
47,316
47,317
47,318
47,319
48,320
48,321
48,322
48,323
49,324
49,325
49,326
49,327
49,328
49,329
49,330
49,331
49,332
49,333
49,334
50,335
50,336
50,337
50,338
50,339
50,340
50,341
50,342
50,343
50,344
50,345
51,346
51,347
52,348
52,349
52,350
52,351
52,352
52,353
52,354
52,355
52,356
52,357
52,358
53,359
53,360
53,361
53,362
53,363
53,364
53,365
53,366
53,367
53,368
53,369
54,370
54,371
54,372
54,373
54,374
54,375
54,376
54,377
54,378
55,379
55,380
55,381
55,382
55,383
55,384
55,385
55,386
55,387
55,388
56,389
56,390
56,391
56,392
56,393
56,394
56,395
56,396
56,397
57,398
57,399
57,400
58,401
58,402
58,403
58,404
58,405
58,406
58,407
59,408
59,409
59,410
59,411
59,412
59,413
59,414
59,415
59,416
59,417
60,418
60,419
60,420
60,421
60,422
61,423
61,424
61,425
61,426
61,427
62,428
62,429
62,430
62,431
62,432
62,433
62,434
62,435
62,436
63,437
63,438
63,439
63,440
63,441
63,442
63,443
64,444
65,445
65,446
65,447
65,448
66,449
67,450
67,451
67,452
67,453
67,454
67,455
67,456
67,457
67,458
68,459
68,460
68,461
68,462
68,463
69,464
69,465
69,466
69,467
69,468
70,469
70,470
70,471
70,472
70,473
70,474
71,475
71,476
71,477
71,478
71,479
71,480
71,481
71,482
71,483
72,484
72,485
72,486
73,487
73,488
73,489
73,490
73,491
73,492
73,493
73,494
73,495
74,496
74,497
74,498
74,499
74,500
74,501
74,502
75,503
75,504
75,505
76,506
76,507
76,508
76,509
76,510
76,511
76,512
77,513
78,514
78,515
78,516
78,517
78,518
78,519
78,520
78,521
78,522
78,523
79,524
79,525
79,526
79,527
80,528
81,529
82,530
82,531
82,532
83,533
83,534
83,535
83,536
83,537
83,538
83,539
83,540
83,541
84,542
84,543
84,544
84,545
84,546
84,547
85,548
85,549
85,550
85,551
85,552
86,553
87,554
87,555
87,556
87,557
87,558
87,559
87,560
87,561
87,562
87,563
87,564
88,565
88,566
88,567
88,568
88,569
88,570
88,571
89,572
89,573
89,574
89,575
89,576
89,577
90,578
90,579
90,580
90,581
90,582
90,583
90,584
90,585
90,586
90,587
91,588
91,589
91,590
92,591
92,592
92,593
93,594
93,595
93,596
93,597
93,598
93,599
93,600
93,601
94,602
94,603
94,604
94,605
94,606
94,607
94,608
94,609
94,610
94,611
94,612
95,613
95,614
96,615
96,616
96,617
96,618
96,619
96,620
96,621
96,622
96,623
96,624
96,625
97,626
97,627
97,628
97,629
97,630
97,631
97,632
97,633
97,634
97,635
97,636
98,637
98,638
98,639
98,640
98,641
98,642
99,643
99,644
100,645
100,646
100,647
100,648
100,649
100,650
100,651
100,652
101,653
101,654
101,655
102,656
102,657
102,658
102,659
102,660
102,661
102,662
103,663
103,664
103,665
103,666
103,667
103,668
103,669
103,670
104,671
104,672
104,673
104,674
104,675
104,676
104,677
104,678
104,679
104,680
104,681
105,682
105,683
105,684
105,685
105,686
105,687
105,688
105,689
106,690
106,691
106,692
106,693
106,694
106,695
106,696
106,697
106,698
106,699
106,700
107,701
107,702
108,703
108,704
109,705
109,706
110,707
110,708
110,709
110,710
110,711
110,712
110,713
111,714
111,715
111,716
112,717
112,718
112,719
112,720
112,721
113,722
113,723
113,724
113,725
113,726
113,727
113,728
113,729
113,730
113,731
114,732
114,733
114,734
114,735
115,736
115,737
115,738
115,739
115,740
115,741
115,742
115,743
115,744
115,745
115,746
116,747
116,748
116,749
116,750
116,751
116,752
116,753
116,754
116,755
116,756
117,757
117,758
117,759
117,760
117,761
117,762
117,763
117,764
117,765
118,766
118,767
118,768
118,769
118,770
118,771
118,772
118,773
118,774
119,775
119,776
119,777
120,778
121,779
121,780
121,781
121,782
121,783
121,784
121,785
122,786
122,787
122,788
122,789
122,790
122,791
122,792
122,793
122,794
123,795
123,796
123,797
123,798
123,799
123,800
123,801
123,802
124,803
124,804
124,805
125,806
125,807
125,808
126,809
126,810
126,811
126,812
126,813
126,814
126,815
126,816
126,817
126,818
126,819
127,820
127,821
127,822
128,823
128,824
128,825
128,826
128,827
128,828
128,829
128,830
128,831
128,832
129,833
129,834
129,835
130,836
130,837
131,838
131,839
131,840
132,841
132,842
132,843
132,844
132,845
132,846
132,847
132,848
132,849
133,850
134,851
134,852
134,853
134,854
134,855
134,856
134,857
134,858
134,859
134,860
134,861
135,862
136,863
136,864
136,865
136,866
136,867
136,868
136,869
136,870
136,871
136,872
137,873
138,874
138,875
138,876
